draw,max_mean_net_bps_full,max_mean_net_bps_train,max_mean_net_bps_val,max_sharpe_full,max_sharpe_train,max_sharpe_val
1751,-3.7782213506655284,-3.9584870187317036,-3.1593364052729282,-2.6302940897603633,-2.634116876061631,-2.8358534776206143
1752,-3.4953922972592935,-3.5455299104866,-3.353163183495598,-2.544860771525769,-2.378611599893075,-3.1413291957123572
1753,-3.64215856418541,-3.7596181232040995,-3.2463004966095284,-2.3847695911917226,-2.347943471133554,-2.6951514712457874
1754,-3.2465756271068926,-3.2051608331290242,-3.343054291147819,-3.1057234795450563,-2.9961329382428623,-3.755364352942096
1755,-3.5108287278576746,-3.6535145680071266,-3.16761347993477,-2.577098736048471,-2.4305845616325388,-3.2933299110073664
1756,-3.7196665936510938,-3.7193391026135663,-3.6278829297123822,-3.076724526844933,-3.0599787542446153,-3.271814457820742
1757,-3.744628014077884,-3.836795583044448,-3.496118106621389,-2.8648690544278614,-2.6763375522228237,-3.7377213851906093
1758,-3.606609674916568,-3.647122713902494,-3.4924729295371892,-3.104336148171289,-2.7360682756681114,-4.800025878523766
1759,-3.557289648168779,-3.5514821321357988,-3.296516136003662,-2.31657299991195,-2.119971838815691,-3.276684164815442
1760,-3.2374404396009977,-3.4058100515602887,-2.660258879000976,-2.1544594293571113,-1.8827623146402337,-3.354996070892533
1761,-3.2172854334149084,-3.1107063087123143,-3.479741565828805,-2.5765829327925416,-2.3804609997144524,-3.5035354490457613
1762,-3.459271905706902,-3.346947973872988,-3.5163223646820834,-2.8618947870921962,-2.766487850842468,-3.4685432931332465
1763,-3.6513810190478986,-3.691249440338045,-3.3617553532813576,-2.8455057418860323,-2.8548676592286606,-2.8220069861436046
1764,-3.7367542394121624,-3.8264310203506056,-3.248866731044846,-2.994019345323955,-2.7711285468056825,-3.8447062268889973
1765,-3.3870855067649726,-3.3274550355965804,-3.1456728025519993,-1.9820841183888658,-1.643117363460118,-3.297335185480313
1766,-3.7449391533823446,-3.782121276960832,-3.6419095364727645,-2.9402198633977603,-2.539179198282372,-3.970380193012551
1767,-3.4438554819673466,-3.263539451150329,-3.2353633282142265,-2.5890866273974105,-2.5626136706957703,-2.9844994093041457
1768,-3.81772886782619,-3.9805793483836345,-3.292761707850611,-2.4988841372319333,-2.432483058232704,-2.9745149977866845
1769,-3.5306874102312165,-3.5932147598359525,-3.2736803571352646,-2.8565511300838677,-2.7430495916309203,-3.3666909333985306
1770,-3.09716318482191,-3.2777206583203333,-2.662590202066736,-2.770560726172465,-2.5083239214321256,-3.9182315325011268
1771,-3.596998972270787,-3.5622476616277274,-3.308681015390364,-2.43796458932875,-2.4220595295687337,-2.609407848329154
1772,-3.7035545324140635,-3.5580472069205022,-4.066214258034489,-2.976229593472444,-2.509166694196784,-4.188974638253088
1773,-3.5684960476433303,-3.3048087706429174,-3.573458342117076,-2.434379513767663,-2.3345149232382725,-2.976069591198946
1774,-3.80711111448785,-3.9831327471165943,-2.896723834586355,-2.8383541491854847,-2.8205098802514166,-3.285202955302065
1775,-3.2936780584388865,-3.420492973816652,-2.99262874205511,-2.330425435651606,-2.4510591488180182,-2.0310532078357353
1776,-3.1548232862455112,-3.0208918706082875,-3.236109027733682,-2.5826680934093575,-2.459372394007191,-3.2827802163037756
1777,-3.8047122729081546,-3.8879759418343554,-3.4364149015142504,-3.715629977950739,-3.7761292859008013,-3.8418497131597573
1778,-3.2810673252444675,-3.328297246580001,-2.138235710388833,-2.3612972070331355,-2.4332934630257,-1.703273818760938
1779,-3.6269307116342593,-3.496767148655906,-3.6961962788454206,-3.394124909699234,-3.3279885507400366,-3.794186236491642
1780,-3.679178044842124,-3.5485194854833932,-3.5821514443454516,-1.9782655632519746,-1.807932807252065,-3.098414521547537
1781,-3.6549430276497223,-3.6743092272549873,-3.389402431114296,-3.1966138753438633,-2.867406697178962,-4.526233297703837
1782,-3.4424312402524313,-3.5107053290407917,-3.285116781409623,-2.458626819620718,-2.4749858364519923,-2.5721953460499063
1783,-3.775131287934465,-3.8560102197609525,-3.307870448097422,-2.757886247641416,-2.75832740574847,-2.998152664604869
1784,-3.518259039243588,-3.390303211470559,-3.3510538431748915,-2.010973255340497,-1.7284007951196168,-2.9356364974168305
1785,-3.812635523079125,-3.8463941424722186,-3.6880514068872565,-2.2921328326230173,-2.292149588882425,-2.5285407541849088
1786,-3.3355330519915296,-3.251244253198616,-3.4078610411506305,-2.5384321891773243,-2.105068568039825,-4.0860092950040405
1787,-3.515867161469737,-3.5069085201097927,-3.241030259160318,-2.5270459127827682,-2.4957190292574407,-2.83267367425229
1788,-3.5431710789327,-3.656193219102684,-2.891357579286494,-2.544646588144355,-2.828172692115742,-1.7626863001788386
1789,-2.961271184076697,-2.8404458487565645,-3.2203959985801136,-1.8002119829344836,-1.6077755089588117,-2.7063259441065077
1790,-3.624201077421533,-3.584784482121903,-3.400729315011764,-2.6390565597626927,-2.33963821542993,-3.83242810009688
1791,-3.6804047521456313,-3.6714305575646837,-2.974328987554562,-2.4712010553011865,-2.0062694043122002,-4.094879462467599
1792,-3.805531748013096,-3.8635658699044106,-3.651183354364786,-2.7456252400895296,-2.534077253990555,-3.8121209917333476
1793,-3.7415223533221535,-3.906044949117541,-3.1203214875247776,-2.8441171638359175,-2.857766311183032,-3.154104902717982
1794,-3.6349952867081656,-3.8007724716767206,-3.0809363078162195,-2.819445425484816,-2.7685311326056694,-2.6147594779862566
1795,-3.569549394484021,-3.5514176833504787,-3.438793467517671,-2.438747348814968,-2.1613984172172884,-3.341340508420902
1796,-3.5084331719586808,-3.644611141600537,-3.102522178477805,-2.0137632420033977,-1.8292603214427017,-3.1463704184944645
1797,-3.6527869924155336,-3.752638586025055,-3.1716713886801498,-3.00553059484932,-2.93618602330394,-3.3121141894227493
1798,-3.3153294997338576,-3.225335305634966,-3.343217915415571,-2.8461450286711183,-2.5715104121032546,-3.8409989942464815
1799,-3.433828766812461,-3.4083468362672735,-3.190511356952452,-2.726427897742105,-2.502703806631349,-3.011830442379933
1800,-3.6245719590024588,-3.439099144537132,-3.713000211168392,-2.3375637942601917,-1.854205135026817,-4.2375157573568
1801,-3.531856410222914,-3.578343021306808,-3.3780812079060363,-2.711263299749417,-2.4241236257825056,-3.917315249449307
1802,-3.6462509007628903,-3.6026183199792423,-3.1049403234977264,-2.6020837758423774,-2.35819465206669,-3.6557211299199848
1803,-4.013727062154255,-4.05418841974961,-3.616849013644095,-3.2614509592352565,-3.2749292508341443,-3.5208929906666837
1804,-3.5087466543310124,-3.3744097206178236,-3.537358789498869,-2.2983189757007145,-2.2040101416952287,-2.721991885716231
1805,-3.668353829029143,-3.63382671669726,-3.425345169021536,-2.7447464422464054,-2.6120476157290997,-3.415742433679558
1806,-3.701840604938823,-3.6984904482584704,-3.7110479856357266,-2.596221401351059,-2.2691040776947546,-3.9319388185201083
1807,-3.44472118880829,-3.376302875779428,-3.569578780484547,-2.268935487505066,-2.140869743942377,-3.0403571796429674
1808,-3.9007633251667553,-3.990285290796741,-3.379504306763496,-2.6456610339527002,-2.319536703024534,-3.6690876334877265
1809,-3.8148785795954474,-3.9225060704086436,-3.5069226056854204,-2.40702905948026,-2.1264809647856544,-3.3247078365941864
1810,-3.7072915821134123,-3.682811797365747,-3.634434132904093,-2.3155619286606783,-2.200661373724264,-3.0779144627357415
1811,-3.6112521929617976,-3.722363229551721,-3.2553914838384697,-2.7388846270215885,-2.3970785675652793,-3.6602898375282296
1812,-3.590701270455759,-3.525301126346495,-3.604470467158362,-2.5477596700065344,-2.342509289637086,-3.431751121262631
1813,-3.5248526919782,-3.380215229343064,-3.2448874683141504,-2.683868058529713,-2.6568551923162396,-2.8275082395300895
1814,-3.5206370659270974,-3.368866527142809,-3.244877576953012,-2.517511675642855,-2.3951911540724184,-3.029151080247294
1815,-3.580333963075345,-3.7575937374710975,-2.968983878588909,-3.1010787724107893,-3.3469821824282504,-2.535331125521857
1816,-3.7209929077353032,-3.583450566219128,-3.637513847365075,-2.903205546657312,-3.048964675196557,-2.6336848830105213
1817,-3.1541663862186,-3.0394470737101544,-3.4316749168737553,-2.056317344684053,-1.8250255278132594,-2.7288968274474907
1818,-3.681121846416218,-3.5840225469340385,-3.441079361690388,-2.335267271434109,-2.078179486030371,-3.391719223030709
1819,-3.1459896180124756,-3.2115470474149608,-2.985077360411857,-2.5538915829483835,-2.7272537848404634,-2.15224768335976
1820,-3.552321966371525,-3.646989697940207,-3.274906925214882,-2.556828555752345,-2.453518199970717,-3.139293173230565
1821,-3.5120833234725604,-3.3884758342380876,-3.7705516367889853,-2.3273400349445246,-1.9239923951976834,-4.546406145623413
1822,-3.807737524971122,-3.6517345467108417,-3.8978363538330028,-2.38088430880252,-1.931782476624731,-4.341394745213263
1823,-3.206474920554492,-3.148270538964338,-3.062565867196466,-2.501690864621916,-2.280146506918911,-3.521617747542712
1824,-3.6901076697282025,-3.857570977058542,-3.150933890049779,-3.180915447385846,-3.3050820499512192,-2.934226348113799
1825,-3.7086017292780786,-3.8778981797691094,-3.237833408878109,-3.115553272690378,-3.0345248012345984,-3.4327942613454847
1826,-3.8061076046478197,-3.867126247798349,-3.4447766379291505,-2.5215239064992017,-2.6573338353156273,-2.233713134699701
1827,-3.807615980000776,-3.7333864818707556,-3.711138239191312,-2.707926897453995,-2.413989893392414,-4.323638350763845
1828,-3.611666644869049,-3.739811136960794,-2.8276434381648197,-2.3580692840164903,-2.5245078666967777,-2.03556682619676
1829,-3.673385163372053,-3.5564387367952257,-3.5141295164912476,-3.028915092928936,-2.6343098147680837,-4.550622429586929
1830,-3.8259805703201404,-3.972807409475367,-3.230716081181438,-3.0336148024795717,-2.811702653343123,-3.6594233257739424
1831,-3.6620056616806775,-3.647507703754207,-3.364057113181966,-3.104545664396432,-2.965741849985875,-3.7320404991669247
1832,-3.2854541310997245,-3.3255646896342346,-2.9178983196054746,-2.364560014066454,-2.0957424353191727,-3.575268056630846
1833,-3.873239871849738,-4.04375076842602,-3.397516109846794,-2.985626537305554,-2.886682036001682,-3.5952522125949815
1834,-3.9402357116718894,-3.8446129219783476,-3.992741853246741,-3.134163199969054,-2.6420731935481774,-4.2365985587862065
1835,-3.6508783969909575,-3.681942359229617,-3.3071266089796767,-2.068836035841424,-1.9375167303830543,-2.740457139882638
1836,-3.661885217659709,-3.74281338916992,-3.2295145353320454,-2.3548856506017897,-2.3422469970303634,-2.4824092284634798
1837,-3.646805790092154,-3.662802554754755,-2.9937749864711893,-2.795189704051138,-2.31846182830115,-3.9670129864773416
1838,-3.81513202294967,-3.9031395616884037,-3.270010886007959,-2.8138456137785175,-2.773261579785105,-3.1820865133010185
1839,-3.500674818001019,-3.515210095073994,-3.360843106108925,-1.9835339482672596,-1.9122545202270795,-2.3841482524217477
1840,-3.91149288397253,-3.9636333678781868,-3.388011315610675,-3.0776896139106453,-2.9247359628423104,-3.79632063130601
1841,-3.6347574701073944,-3.8063940991231044,-3.219389532933701,-2.577997469612986,-2.5511004006905385,-2.8815485039099262
1842,-3.5351599521559423,-3.2710218852668578,-3.421078188607636,-2.54973731334513,-2.390110889302216,-3.2640833312036954
1843,-3.7115210137769274,-3.7137637221953264,-3.2054787358272394,-2.4029286404831383,-2.4187479394612947,-2.4275861682470756
1844,-3.6112721661401124,-3.6138785027805262,-3.4101610108814167,-2.4530779895390653,-2.2648584684214663,-3.2265027425628987
1845,-3.6535298434361536,-3.6473470421943044,-3.420053224848936,-3.2105875155167594,-3.0855369831990886,-3.1834578713082307
1846,-3.6379500392537785,-3.787979455335336,-3.153870179445556,-2.761314073096864,-2.480569126645693,-3.8919570007698434
1847,-3.5296056110203287,-3.460699485123018,-3.4816761522557877,-2.282844149270222,-2.173606301354037,-2.765030391853858
1848,-3.5271377141031266,-3.7312026280015327,-3.017190164979634,-2.8729741360092196,-2.8754964527411047,-2.9697539146755636
1849,-3.3953929472426028,-3.2921382582445204,-3.356350149319132,-2.5565644152550924,-2.3938033815629773,-3.294794281073544
1850,-3.6295547927234937,-3.546427983384137,-3.5711394629408035,-2.7961144698715694,-2.8125534320309042,-2.8847698649632876
1851,-3.6237235751968653,-3.5590486929884944,-3.4706478968800654,-2.397826697578114,-2.336004869211743,-2.8496685261564814
1852,-3.236565583382717,-3.2088733829565728,-3.0667589809749853,-2.564816520103499,-2.451121555749723,-3.4137650073898156
1853,-3.5670275647559455,-3.3643164588471994,-3.450233090684343,-2.535769396439549,-2.407355699415394,-3.1706372325828034
1854,-3.778094829904784,-3.749187954100017,-3.571017168465934,-2.314000890898008,-2.1796982008876262,-2.7536408985626597
1855,-3.4912822843764113,-3.3943043852579273,-3.213631334096787,-2.398364922912917,-2.4716079083435853,-2.298365933172114
1856,-3.6736751855751697,-3.706355096885389,-3.5875142944518417,-2.8928888967940756,-2.6033361818412946,-4.171489049091154
1857,-3.403929145558338,-3.2227616115460727,-3.7357186190711364,-2.732816748443717,-2.4461276945894355,-4.193453367679921
1858,-3.774368965757545,-3.87441458949115,-3.2774177592424607,-2.500023878796165,-2.2916863849377473,-3.696772153583655
1859,-3.7881904121558803,-3.83378269058602,-3.489476835361552,-2.8651602051807887,-2.962883734738662,-2.664198899816925
1860,-3.8577854297614054,-3.980058464359506,-3.460218967521409,-2.1366798559302014,-1.7879580471844054,-3.9229111358520528
1861,-3.7755507289607966,-3.877276173439666,-3.320487082046637,-2.7317538926815867,-2.5905381023647065,-3.4180639656882006
1862,-3.6595546385651536,-3.720528525382084,-3.4765559493155807,-2.439688804477353,-2.3680788389553737,-3.224834954601882
1863,-3.365815330766704,-3.1445262942772887,-3.3473615867674154,-2.971379959920745,-2.8632709100071034,-2.4000039867515977
1864,-3.4760346933676938,-3.536541511462867,-3.3133322956891944,-2.951617130299808,-2.697305708252494,-4.074253680160609
1865,-3.8740894156351446,-3.9757022013419863,-3.532714325395532,-3.1463329955779584,-3.3547955974175347,-2.582114790071367
1866,-3.3306722395763004,-3.464698283873968,-3.0053770821368917,-2.6963256892392637,-2.587296930880836,-3.018963912213189
1867,-3.3770714539554505,-3.363881485569257,-3.026354638959833,-1.9803052471369804,-1.8712278183478621,-2.477484479763799
1868,-3.4586626893676264,-3.1878548665037405,-3.635939178570847,-2.7344208366069442,-2.3814296538824165,-3.866704484213142
1869,-3.7851138781900584,-3.680629448275317,-3.54089039482249,-2.234746879315058,-2.086784575457527,-2.916360519174681
1870,-3.610462854787153,-3.570176608818098,-3.567805999996239,-2.707068929027543,-2.6516537106942284,-3.2209047836114033
1871,-3.6608423836234403,-3.7280840992050277,-3.3954748587225203,-2.912339820828099,-2.582587618130393,-3.843482765725155
1872,-3.6495811987180184,-3.599049272501041,-3.7827875620656077,-2.6201504256391077,-2.563409710357843,-3.0285067736194797
1873,-3.480977832517,-3.491641308362356,-3.424719093687433,-2.7440273845260847,-2.646523872784135,-3.2105383851630815
1874,-3.8307169957888525,-3.965454293929417,-3.4727007464439246,-2.66592211586906,-2.3533925967954445,-4.121459810691418
1875,-3.6776383007907367,-3.7169449728330433,-3.320884152960325,-2.9951162773805424,-2.7625753410699594,-3.115334339164523
1876,-3.6535326080990407,-3.6082317576560237,-3.681129218597936,-2.8547188786908873,-2.8278702897258254,-3.2195813322554874
1877,-3.706864586649261,-3.6090230546903435,-3.314139733099801,-2.904581312866683,-2.9456588350444,-2.5143015616715685
1878,-3.5112471242693752,-3.539096007007999,-3.325133577151732,-2.49239135794448,-2.5352717585604183,-2.4663853613092743
1879,-3.479038929126653,-3.2280825857420345,-3.612212396018885,-2.173758397801611,-1.9425117870623527,-3.0879203432886624
1880,-3.6683208423115783,-3.7267497704022183,-3.4438247087034637,-2.509529272670005,-2.227845176880776,-3.6965092463036058
1881,-3.6722241381973686,-3.784798032194916,-3.3510275835364105,-2.62568924308446,-2.518677256007181,-3.1969983957229613
1882,-3.513108356701596,-3.5922905380149333,-3.1864710272711236,-1.9393582168669492,-1.772063856531414,-2.9908469542928207
1883,-3.8125016426215987,-3.8739409261434696,-3.6648826151305385,-2.8567085999423965,-2.998664365395909,-2.5961904327304914
1884,-3.911170135450313,-4.0333299527942845,-3.3883637191368146,-3.1588586944590626,-3.262375721945046,-3.091756923748603
1885,-3.7187861004434746,-3.7701588371018904,-3.4356388426251985,-2.494143768727872,-2.077536438106774,-3.6991558749710975
1886,-3.3762796813372504,-3.130693154496074,-3.4803448552598253,-2.8004905246295624,-2.5350617063963816,-3.900618119776863
1887,-3.3524922926322422,-3.3902909798831145,-2.9133366514473407,-2.500894737382527,-2.3045162421492082,-3.224056129715263
1888,-3.412731234438294,-3.4389212379995064,-3.210720454356516,-2.333727773206194,-2.0476839947495544,-3.7438131247922954
1889,-3.397902071201723,-3.378618739841892,-3.0779088135889783,-1.8649839831216288,-1.6848072727454653,-2.542152461720093
1890,-3.7911472942691407,-3.9454384698844427,-3.3141244133589347,-3.3588203774765573,-3.132874898973033,-4.013280254576976
